session_id,session_date,device_type,traffic_source,city_searched,nights_searched,hotels_viewed,session_duration_sec
6578,2026-01-14,mobile,paid_search,Cologne,1,24,51.0
6579,2026-03-24,mobile,organic_search,Hamburg,3,16,121.0
6580,2026-04-23,tablet,direct,Cologne,6,4,50.5
6581,2026-02-11,desktop,paid_search,Amsterdam,6,12,57.4
6582,2026-01-08,mobile,paid_search,Berlin,6,16,64.6
6583,2026-03-15,mobile,organic_search,Munich,6,3,106.3
6584,2026-07-30,desktop,organic_search,Rome,4,15,38.0
6585,2026-02-20,tablet,organic_search,Barcelona,1,17,114.6
6586,2026-06-10,desktop,direct,Paris,3,13,87.2
6587,2026-06-23,desktop,direct,Zurich,4,18,41.7
6588,2026-05-31,mobile,organic_search,Paris,2,24,166.1
6589,2026-07-20,mobile,paid_search,Frankfurt,1,15,321.0
6590,2026-03-11,mobile,direct,Cologne,3,23,53.6
6591,2026-02-13,desktop,paid_search,Barcelona,1,16,128.7
6592,2026-02-09,desktop,direct,Paris,6,20,96.5
6593,2026-04-11,desktop,affiliate,Amsterdam,3,7,243.4
6594,2026-05-07,tablet,paid_search,Paris,5,23,48.6
6595,2026-05-25,desktop,direct,Rome,1,8,181.0
6596,2026-08-02,desktop,organic_search,Hamburg,4,3,111.0
6597,2026-02-04,mobile,paid_search,Amsterdam,7,14,120.7
6598,2026-05-28,mobile,email,Cologne,2,24,108.3
6599,2026-03-29,mobile,email,Berlin,5,9,163.1
6600,2026-06-17,mobile,paid_search,Frankfurt,3,4,28.2
6601,2026-02-17,mobile,email,Salzburg,5,7,103.3
6602,2026-01-05,desktop,paid_search,Munich,7,15,25.9
6603,2026-05-17,desktop,direct,Salzburg,2,20,41.6
6604,2026-03-15,mobile,paid_search,Frankfurt,1,24,160.5
6605,2026-08-07,mobile,paid_search,Barcelona,6,16,108.0
6606,2026-06-26,mobile,organic_search,Paris,4,18,103.1
6607,2026-04-23,mobile,email,Hamburg,2,5,38.4
6608,2026-04-03,mobile,paid_search,Barcelona,5,20,97.4
6609,2026-06-12,mobile,organic_search,Hamburg,2,21,92.3
6610,2026-04-22,desktop,paid_search,Vienna,4,6,195.8
6611,2026-06-24,mobile,organic_search,Munich,7,14,122.6
6612,2026-06-27,tablet,organic_search,Salzburg,3,21,39.2
6613,2026-08-28,mobile,paid_search,Vienna,5,19,104.9
6614,2026-03-17,desktop,paid_search,Vienna,7,12,61.1
6615,2026-06-01,desktop,affiliate,Berlin,5,15,86.1
6616,2026-04-30,mobile,paid_search,Vienna,3,10,57.3
6617,2026-02-14,mobile,email,Zurich,7,13,89.7
6618,2026-02-25,mobile,direct,Berlin,4,9,50.7
6619,2026-01-03,mobile,paid_search,Munich,3,18,56.5
6620,2026-03-14,mobile,organic_search,Cologne,5,19,52.7
6621,2026-02-03,desktop,email,Munich,2,13,117.6
6622,2026-02-14,mobile,direct,Barcelona,4,6,173.8
6623,2026-01-31,tablet,organic_search,Munich,2,17,152.7
6624,2026-01-01,mobile,organic_search,Cologne,1,6,101.7
6625,2026-05-07,mobile,direct,Vienna,2,15,13.9
6626,2026-08-14,desktop,email,Berlin,5,6,4.3
6627,2026-04-17,desktop,direct,Hamburg,6,18,18.8
6628,2026-05-03,mobile,organic_search,Berlin,2,13,213.3
6629,2026-05-29,mobile,organic_search,Berlin,3,20,370.9
6630,2026-05-21,mobile,paid_search,Salzburg,2,18,129.4
6631,2026-01-19,mobile,paid_search,Hamburg,1,18,229.3
6632,2026-04-18,mobile,paid_search,Frankfurt,2,10,72.5
6633,2026-07-18,mobile,paid_search,Amsterdam,6,23,121.9
6634,2026-02-22,mobile,direct,Paris,6,14,37.0
6635,2026-01-27,desktop,paid_search,Berlin,7,23,188.3
6636,2026-06-05,mobile,organic_search,Amsterdam,1,18,162.1
6637,2026-06-15,mobile,organic_search,Cologne,6,5,278.0
6638,2026-06-25,desktop,paid_search,Hamburg,5,9,19.0
6639,2026-06-17,mobile,organic_search,Hamburg,3,16,141.5
6640,2026-03-13,mobile,paid_search,Berlin,2,3,101.1
6641,2026-05-18,mobile,organic_search,Cologne,2,15,32.9
6642,2026-07-25,mobile,paid_search,Paris,4,21,69.9
6643,2026-02-12,mobile,organic_search,Hamburg,6,4,46.6
6644,2026-06-17,desktop,paid_search,Cologne,1,4,63.8
6645,2026-05-29,mobile,organic_search,Frankfurt,5,11,64.9
6646,2026-03-08,mobile,direct,Zurich,2,23,34.4
6647,2026-08-12,mobile,direct,Barcelona,2,8,74.5
6648,2026-02-10,mobile,paid_search,Salzburg,1,9,13.1
6649,2026-07-14,mobile,affiliate,Zurich,7,12,191.9
6650,2026-05-18,desktop,paid_search,Frankfurt,3,7,180.8
6651,2026-02-01,mobile,organic_search,Cologne,5,19,287.3
6652,2026-04-17,desktop,email,Cologne,2,16,57.3
6653,2026-03-22,mobile,paid_search,Amsterdam,5,9,8.4
6654,2026-04-11,desktop,paid_search,Munich,5,15,315.7
6655,2026-07-11,tablet,paid_search,Frankfurt,3,23,81.0
6656,2026-06-05,mobile,organic_search,Vienna,5,23,72.7
6657,2026-02-17,mobile,affiliate,Vienna,2,22,49.3
6658,2026-06-29,mobile,email,Amsterdam,4,13,536.1
6659,2026-06-23,mobile,affiliate,Zurich,5,16,69.4
6660,2026-01-23,mobile,paid_search,Berlin,1,7,260.6
6661,2026-08-11,mobile,paid_search,Salzburg,3,24,34.7
6662,2026-01-02,mobile,organic_search,Zurich,3,18,45.5
6663,2026-03-10,mobile,direct,Frankfurt,2,3,196.5
6664,2026-03-12,mobile,organic_search,Berlin,1,23,115.1
6665,2026-01-23,mobile,paid_search,Cologne,1,10,143.8
6666,2026-06-10,desktop,organic_search,Berlin,3,8,94.9
6667,2026-04-22,mobile,affiliate,Zurich,7,8,125.4
6668,2026-07-17,mobile,email,Frankfurt,6,6,137.5
6669,2026-03-17,mobile,direct,Frankfurt,7,6,124.5
6670,2026-07-26,desktop,direct,Zurich,4,10,45.2
6671,2026-05-04,mobile,email,Salzburg,1,19,109.6
6672,2026-01-02,desktop,organic_search,Barcelona,4,15,146.3
6673,2026-03-15,desktop,paid_search,Frankfurt,3,14,78.3
6674,2026-03-29,mobile,paid_search,Amsterdam,5,13,94.1
6675,2026-05-02,mobile,organic_search,Barcelona,6,23,125.2
6676,2026-06-20,desktop,direct,Cologne,7,20,184.4
6677,2026-02-08,mobile,organic_search,Paris,5,11,67.1
6678,2026-07-15,desktop,paid_search,Amsterdam,5,23,133.5
6679,2026-02-11,desktop,direct,Paris,3,24,132.5
6680,2026-08-29,mobile,organic_search,Munich,2,22,149.0
6681,2026-04-04,mobile,organic_search,Berlin,3,17,227.0
6682,2026-08-15,mobile,email,Vienna,5,12,162.8
6683,2026-01-22,mobile,direct,Vienna,7,11,57.8
6684,2026-02-19,desktop,direct,Paris,5,18,72.0
6685,2026-08-27,desktop,organic_search,Frankfurt,1,17,83.2
6686,2026-02-10,mobile,direct,Amsterdam,1,3,164.3
6687,2026-03-20,desktop,organic_search,Munich,6,22,93.6
6688,2026-05-16,desktop,paid_search,Rome,6,6,89.4
6689,2026-02-18,mobile,organic_search,Rome,3,4,113.7
6690,2026-03-26,mobile,paid_search,Vienna,3,19,302.4
6691,2026-06-20,mobile,affiliate,Amsterdam,1,12,44.0
6692,2026-04-26,desktop,direct,Zurich,6,20,63.4
6693,2026-04-12,mobile,organic_search,Salzburg,6,4,136.7
6694,2026-06-12,desktop,direct,Paris,5,23,9.6
6695,2026-08-20,desktop,paid_search,Paris,7,16,78.7
6696,2026-07-23,desktop,organic_search,Hamburg,2,4,172.6
6697,2026-01-13,desktop,organic_search,Zurich,6,3,116.5
6698,2026-06-02,mobile,paid_search,Zurich,7,12,118.9
6699,2026-04-26,mobile,organic_search,Paris,5,14,123.4
6700,2026-04-15,mobile,affiliate,Hamburg,5,7,56.2
6701,2026-02-26,desktop,direct,Amsterdam,6,7,114.3
6702,2026-03-06,mobile,affiliate,Salzburg,3,3,302.2
6703,2026-06-20,tablet,organic_search,Berlin,2,7,127.5
6704,2026-08-24,mobile,organic_search,Hamburg,5,10,167.8
6705,2026-05-13,mobile,direct,Berlin,2,19,209.2
6706,2026-02-20,desktop,direct,Cologne,6,17,111.5
6707,2026-02-27,desktop,direct,Rome,7,6,111.5
6708,2026-02-15,mobile,paid_search,Hamburg,4,9,123.6
6709,2026-05-08,mobile,organic_search,Salzburg,5,4,120.6
6710,2026-06-21,tablet,direct,Vienna,1,23,56.6
6711,2026-07-08,desktop,email,Cologne,4,11,86.5
6712,2026-06-06,mobile,direct,Frankfurt,7,19,18.0
6713,2026-08-24,mobile,email,Zurich,5,12,171.1
6714,2026-08-05,desktop,paid_search,Barcelona,1,8,34.9
6715,2026-02-24,desktop,organic_search,Vienna,3,10,74.4
6716,2026-08-09,desktop,email,Berlin,5,23,106.0
6717,2026-01-14,mobile,direct,Cologne,7,14,43.0
6718,2026-06-30,desktop,paid_search,Hamburg,6,18,106.8
6719,2026-05-17,tablet,organic_search,Frankfurt,3,11,157.6
6720,2026-01-07,mobile,organic_search,Amsterdam,2,5,123.7
6721,2026-03-16,mobile,organic_search,Zurich,2,9,317.9
6722,2026-07-29,mobile,organic_search,Paris,5,17,114.5
6723,2026-06-30,mobile,email,Zurich,2,14,87.1
6724,2026-05-18,mobile,paid_search,Cologne,5,19,66.4
6725,2026-07-05,mobile,organic_search,Paris,7,3,72.7
6726,2026-02-17,mobile,paid_search,Paris,5,10,249.6
6727,2026-02-15,desktop,organic_search,Barcelona,3,3,238.7
6728,2026-05-30,mobile,paid_search,Munich,2,7,172.7
6729,2026-04-19,tablet,paid_search,Amsterdam,7,22,23.6
6730,2026-02-25,desktop,email,Salzburg,1,9,61.3
6731,2026-01-06,mobile,organic_search,Barcelona,1,17,88.5
6732,2026-04-17,desktop,email,Vienna,4,3,70.0
6733,2026-06-25,mobile,paid_search,Berlin,1,10,127.0
6734,2026-04-03,desktop,affiliate,Paris,6,10,140.9
6735,2026-05-13,desktop,direct,Paris,6,10,138.5
6736,2026-02-16,mobile,affiliate,Amsterdam,1,17,18.3
6737,2026-08-25,desktop,affiliate,Paris,3,10,16.5
6738,2026-07-15,desktop,paid_search,Hamburg,7,3,108.4
6739,2026-03-23,desktop,paid_search,Hamburg,5,22,125.1
6740,2026-04-28,desktop,organic_search,Amsterdam,1,17,42.1
6741,2026-06-08,desktop,paid_search,Rome,5,24,154.0
6742,2026-02-05,desktop,paid_search,Berlin,4,19,66.2
6743,2026-05-19,desktop,paid_search,Frankfurt,5,9,93.2
6744,2026-02-27,desktop,organic_search,Zurich,7,22,29.7
6745,2026-05-15,desktop,organic_search,Amsterdam,4,18,46.1
6746,2026-05-01,mobile,email,Frankfurt,7,9,43.6
6747,2026-04-13,tablet,direct,Cologne,5,8,145.1
6748,2026-06-04,desktop,email,Vienna,1,3,220.8
6749,2026-04-01,mobile,organic_search,Paris,4,19,342.1
6750,2026-07-06,desktop,affiliate,Zurich,3,5,60.2
6751,2026-02-25,mobile,organic_search,Rome,3,23,191.1
6752,2026-01-12,mobile,organic_search,Cologne,5,8,19.6
6753,2026-06-17,desktop,organic_search,Barcelona,5,3,188.1
6754,2026-05-25,mobile,organic_search,Frankfurt,3,22,71.8
6755,2026-06-20,desktop,organic_search,Berlin,1,4,171.4
6756,2026-04-05,desktop,affiliate,Paris,1,11,74.2
6757,2026-06-11,desktop,direct,Berlin,2,20,121.0
6758,2026-01-12,desktop,paid_search,Frankfurt,6,11,88.9
6759,2026-08-25,mobile,paid_search,Salzburg,2,12,85.1
6760,2026-08-02,desktop,direct,Rome,7,18,121.9
6761,2026-03-20,mobile,paid_search,Rome,6,15,51.6
6762,2026-03-15,desktop,email,Cologne,4,7,36.9
6763,2026-02-08,desktop,organic_search,Hamburg,5,11,143.2
6764,2026-08-23,desktop,organic_search,Salzburg,6,11,88.2
6765,2026-01-15,mobile,organic_search,Munich,1,4,67.4
6766,2026-07-19,desktop,direct,Munich,4,21,90.9
6767,2026-02-02,mobile,paid_search,Vienna,6,11,124.2
6768,2026-08-23,desktop,direct,Frankfurt,7,9,86.8
6769,2026-03-06,desktop,paid_search,Paris,2,6,166.6
6770,2026-04-17,mobile,paid_search,Cologne,4,13,152.5
6771,2026-01-15,desktop,organic_search,Paris,1,10,165.8
6772,2026-03-13,mobile,email,Barcelona,1,7,95.3
6773,2026-08-17,tablet,paid_search,Paris,1,6,103.6
6774,2026-05-23,mobile,organic_search,Berlin,3,23,54.8
6775,2026-03-20,tablet,organic_search,Salzburg,4,21,45.4
6776,2026-08-04,mobile,organic_search,Vienna,3,16,117.7
6777,2026-08-14,mobile,paid_search,Paris,2,8,56.4
6778,2026-04-10,mobile,paid_search,Paris,7,5,57.2
6779,2026-04-02,mobile,paid_search,Paris,5,15,166.7
6780,2026-07-22,desktop,organic_search,Amsterdam,6,4,121.4
6781,2026-05-11,desktop,organic_search,Rome,6,24,81.9
6782,2026-03-11,mobile,organic_search,Zurich,7,16,202.6
6783,2026-05-24,desktop,paid_search,Vienna,3,24,142.1
6784,2026-03-29,mobile,direct,Rome,5,15,200.6
6785,2026-04-07,mobile,organic_search,Cologne,7,17,147.5
6786,2026-06-10,desktop,organic_search,Munich,6,13,123.8
6787,2026-03-28,mobile,organic_search,Barcelona,2,9,30.2
6788,2026-05-08,mobile,paid_search,Amsterdam,7,3,165.4
6789,2026-06-10,desktop,paid_search,Cologne,5,14,79.3
6790,2026-08-08,mobile,paid_search,Hamburg,1,22,201.2
6791,2026-08-07,mobile,paid_search,Frankfurt,7,14,385.7
6792,2026-08-03,mobile,direct,Barcelona,6,18,147.8
6793,2026-06-30,mobile,paid_search,Salzburg,4,22,55.8
6794,2026-04-21,desktop,organic_search,Amsterdam,3,11,24.3
6795,2026-04-17,mobile,direct,Rome,6,18,20.6
6796,2026-01-17,mobile,affiliate,Berlin,5,15,69.5
6797,2026-07-10,desktop,paid_search,Vienna,5,22,117.7
6798,2026-08-14,desktop,organic_search,Barcelona,1,17,22.6
6799,2026-06-03,mobile,email,Berlin,2,3,108.6
6800,2026-08-14,desktop,paid_search,Salzburg,3,3,121.4
6801,2026-05-04,desktop,direct,Salzburg,7,24,220.0
6802,2026-01-28,mobile,direct,Zurich,5,11,29.7
6803,2026-08-03,desktop,paid_search,Berlin,2,18,165.9
6804,2026-04-09,mobile,paid_search,Munich,7,22,315.6
6805,2026-05-03,mobile,organic_search,Hamburg,6,23,140.4
6806,2026-05-29,mobile,paid_search,Vienna,1,19,126.0
6807,2026-04-17,mobile,organic_search,Munich,1,20,78.2
6808,2026-04-17,mobile,direct,Barcelona,3,19,120.9
6809,2026-06-11,mobile,organic_search,Salzburg,4,18,31.0
6810,2026-03-19,mobile,direct,Rome,6,24,268.1
6811,2026-04-15,tablet,direct,Hamburg,5,4,138.6
6812,2026-02-06,mobile,direct,Barcelona,3,9,67.3
6813,2026-03-11,desktop,email,Zurich,5,6,215.1
6814,2026-06-24,desktop,paid_search,Barcelona,5,20,36.3
6815,2026-05-05,mobile,paid_search,Zurich,5,7,64.3
6816,2026-03-30,mobile,paid_search,Munich,5,6,60.8
6817,2026-08-15,mobile,direct,Vienna,1,13,36.8
6818,2026-02-18,mobile,paid_search,Hamburg,7,7,51.7
6819,2026-05-02,desktop,organic_search,Berlin,3,20,87.8
6820,2026-01-17,mobile,paid_search,Berlin,6,12,42.5
6821,2026-08-28,mobile,organic_search,Berlin,5,8,66.8
6822,2026-07-23,desktop,paid_search,Hamburg,5,15,153.7
6823,2026-07-18,mobile,organic_search,Vienna,3,24,34.5
6824,2026-03-07,mobile,paid_search,Amsterdam,6,19,165.1
6825,2026-04-28,mobile,paid_search,Hamburg,4,17,44.5
6826,2026-04-20,mobile,paid_search,Salzburg,2,18,59.9
6827,2026-03-23,desktop,paid_search,Vienna,1,19,79.9
6828,2026-01-06,desktop,direct,Zurich,1,16,116.6
6829,2026-06-06,desktop,affiliate,Salzburg,5,22,301.5
6830,2026-01-05,desktop,organic_search,Munich,4,8,94.0
6831,2026-08-20,tablet,affiliate,Vienna,3,14,45.6
6832,2026-02-05,mobile,paid_search,Salzburg,4,18,456.9
6833,2026-04-11,mobile,organic_search,Salzburg,1,6,88.5
6834,2026-03-15,desktop,direct,Frankfurt,7,13,227.6
6835,2026-02-21,desktop,paid_search,Paris,4,12,175.3
6836,2026-08-27,desktop,paid_search,Rome,7,9,49.1
6837,2026-02-01,mobile,direct,Zurich,3,14,107.1
6838,2026-07-14,mobile,direct,Berlin,3,18,252.9
6839,2026-05-06,mobile,paid_search,Hamburg,5,24,179.6
6840,2026-06-13,mobile,organic_search,Hamburg,1,12,55.5
6841,2026-04-18,mobile,direct,Munich,2,4,368.0
6842,2026-01-02,mobile,direct,Cologne,4,24,104.1
6843,2026-05-05,mobile,direct,Paris,2,10,59.2
6844,2026-01-07,mobile,affiliate,Zurich,7,11,428.5
6845,2026-04-28,desktop,affiliate,Paris,3,19,341.7
6846,2026-05-20,desktop,organic_search,Vienna,6,10,142.2
6847,2026-05-19,mobile,organic_search,Vienna,7,18,192.8
6848,2026-06-21,desktop,email,Zurich,1,3,207.2
6849,2026-03-17,desktop,organic_search,Rome,2,21,88.6
6850,2026-08-27,mobile,organic_search,Berlin,1,14,173.5
6851,2026-04-26,desktop,paid_search,Zurich,3,24,24.8
6852,2026-06-17,mobile,direct,Barcelona,5,16,83.8
6853,2026-04-14,mobile,paid_search,Berlin,6,15,190.1
6854,2026-03-30,mobile,organic_search,Cologne,3,13,97.4
6855,2026-05-08,desktop,organic_search,Barcelona,6,21,22.1
6856,2026-07-21,mobile,paid_search,Frankfurt,6,6,19.0
6857,2026-04-19,mobile,paid_search,Frankfurt,3,24,157.7
6858,2026-01-17,desktop,direct,Munich,3,11,167.8
6859,2026-06-07,desktop,direct,Salzburg,6,5,192.5
6860,2026-03-26,desktop,organic_search,Zurich,2,6,155.6
6861,2026-06-21,mobile,paid_search,Rome,6,15,379.8
6862,2026-07-21,desktop,paid_search,Vienna,5,23,171.4
6863,2026-04-07,mobile,direct,Salzburg,2,12,115.4
6864,2026-08-13,desktop,paid_search,Salzburg,2,7,62.5
6865,2026-06-27,mobile,paid_search,Zurich,5,19,177.6
6866,2026-06-12,tablet,organic_search,Munich,5,9,38.3
6867,2026-08-09,mobile,organic_search,Barcelona,2,7,199.4
6868,2026-08-01,mobile,email,Berlin,5,17,90.9
6869,2026-07-05,desktop,paid_search,Barcelona,4,21,73.7
6870,2026-08-28,desktop,paid_search,Zurich,1,23,20.0
6871,2026-07-07,mobile,paid_search,Zurich,4,12,63.4
6872,2026-07-26,desktop,affiliate,Vienna,2,23,263.9
6873,2026-06-27,mobile,paid_search,Berlin,4,11,34.3
6874,2026-04-22,mobile,organic_search,Munich,1,13,44.5
6875,2026-04-06,mobile,organic_search,Rome,7,18,44.7
6876,2026-07-15,mobile,email,Frankfurt,1,23,49.0
6877,2026-08-20,mobile,affiliate,Zurich,6,10,135.8
6878,2026-05-22,mobile,affiliate,Frankfurt,2,8,97.5
6879,2026-02-16,mobile,organic_search,Salzburg,5,22,184.2
6880,2026-07-16,mobile,direct,Vienna,1,6,63.1
6881,2026-03-12,mobile,paid_search,Rome,1,22,65.3
6882,2026-06-27,mobile,paid_search,Paris,7,13,457.5
6883,2026-02-20,mobile,email,Frankfurt,1,3,109.4
6884,2026-07-27,desktop,email,Zurich,5,19,277.7
6885,2026-04-28,mobile,organic_search,Munich,5,7,17.5
6886,2026-03-31,mobile,organic_search,Paris,2,13,100.6
6887,2026-06-30,mobile,organic_search,Cologne,7,19,73.2
6888,2026-06-20,mobile,email,Berlin,6,13,38.8
6889,2026-03-04,tablet,affiliate,Rome,1,14,180.1
6890,2026-01-17,desktop,direct,Munich,1,7,55.9
6891,2026-08-21,mobile,organic_search,Barcelona,7,4,220.4
6892,2026-08-23,mobile,paid_search,Hamburg,1,7,73.1
6893,2026-06-09,mobile,paid_search,Vienna,4,12,127.0
6894,2026-01-27,desktop,direct,Paris,6,9,80.6
6895,2026-08-15,mobile,direct,Barcelona,3,3,125.3
6896,2026-04-22,mobile,organic_search,Berlin,7,12,155.7
6897,2026-05-27,desktop,paid_search,Rome,5,8,317.5
6898,2026-06-13,desktop,organic_search,Amsterdam,6,20,166.7
6899,2026-05-23,mobile,paid_search,Barcelona,7,6,50.1
6900,2026-02-25,mobile,organic_search,Frankfurt,1,15,138.7
6901,2026-08-22,mobile,direct,Paris,2,21,115.4
6902,2026-05-09,mobile,paid_search,Frankfurt,1,13,80.3
6903,2026-08-17,mobile,paid_search,Paris,7,21,60.6
6904,2026-02-02,tablet,email,Rome,4,19,157.6
6905,2026-06-17,mobile,paid_search,Salzburg,1,21,28.8
6906,2026-02-13,mobile,direct,Hamburg,3,10,44.6
6907,2026-01-28,desktop,affiliate,Amsterdam,6,3,261.4
6908,2026-08-01,desktop,organic_search,Munich,4,19,176.5
6909,2026-01-29,desktop,organic_search,Paris,5,19,67.6
6910,2026-01-10,mobile,organic_search,Vienna,4,23,95.2
6911,2026-01-09,desktop,direct,Rome,4,16,82.2
6912,2026-03-30,mobile,direct,Frankfurt,7,14,153.7
6913,2026-02-05,mobile,direct,Vienna,4,18,215.1
6914,2026-01-18,desktop,direct,Vienna,6,19,21.5
6915,2026-05-13,mobile,paid_search,Hamburg,7,4,84.4
6916,2026-02-20,desktop,organic_search,Paris,4,18,134.9
6917,2026-04-18,desktop,organic_search,Munich,6,7,165.7
6918,2026-01-25,desktop,affiliate,Rome,7,14,139.3
6919,2026-06-17,mobile,organic_search,Munich,7,7,22.5
6920,2026-04-12,mobile,paid_search,Munich,3,13,52.6
6921,2026-08-04,desktop,direct,Berlin,1,6,71.8
6922,2026-07-15,mobile,direct,Rome,7,22,187.1
6923,2026-04-02,mobile,paid_search,Barcelona,3,15,91.1
6924,2026-03-22,mobile,paid_search,Barcelona,1,3,104.1
6925,2026-07-30,mobile,affiliate,Salzburg,2,10,205.8
6926,2026-03-30,mobile,paid_search,Hamburg,7,4,130.8
6927,2026-08-05,mobile,email,Vienna,3,13,47.3
6928,2026-01-24,desktop,affiliate,Barcelona,5,8,163.1
6929,2026-06-14,mobile,organic_search,Berlin,7,18,346.4
6930,2026-04-18,desktop,direct,Zurich,5,24,44.5
6931,2026-07-22,desktop,affiliate,Vienna,4,14,256.9
6932,2026-01-22,tablet,paid_search,Munich,3,3,75.4
6933,2026-08-13,mobile,paid_search,Berlin,6,13,86.0
6934,2026-08-30,desktop,paid_search,Cologne,6,24,83.3
6935,2026-04-21,mobile,direct,Amsterdam,1,22,167.2
6936,2026-06-08,desktop,direct,Frankfurt,4,14,111.3
6937,2026-05-02,desktop,paid_search,Paris,4,17,45.0
6938,2026-05-28,desktop,direct,Cologne,3,10,408.9
6939,2026-05-05,mobile,direct,Rome,7,18,140.6
6940,2026-06-10,mobile,organic_search,Barcelona,7,22,107.6
6941,2026-04-22,desktop,organic_search,Hamburg,3,6,150.1
6942,2026-08-28,mobile,organic_search,Cologne,1,23,33.4
6943,2026-08-18,mobile,paid_search,Zurich,4,16,133.5
6944,2026-07-13,mobile,direct,Munich,5,4,103.8
6945,2026-01-23,mobile,affiliate,Cologne,3,14,36.9
6946,2026-02-26,desktop,email,Zurich,5,6,45.5
6947,2026-03-29,mobile,paid_search,Salzburg,5,23,99.0
6948,2026-01-31,tablet,paid_search,Salzburg,1,23,118.1
6949,2026-08-08,desktop,paid_search,Vienna,1,19,167.0
6950,2026-03-08,tablet,organic_search,Berlin,4,7,22.3
6951,2026-07-07,mobile,organic_search,Cologne,4,21,91.0
6952,2026-08-07,desktop,email,Paris,6,24,89.8
6953,2026-03-11,desktop,organic_search,Salzburg,1,17,69.1
6954,2026-06-25,mobile,organic_search,Cologne,3,14,63.9
6955,2026-06-10,mobile,organic_search,Amsterdam,4,10,201.3
6956,2026-06-04,mobile,paid_search,Vienna,5,15,39.7
6957,2026-01-01,mobile,organic_search,Amsterdam,4,17,93.8
6958,2026-05-14,desktop,paid_search,Amsterdam,5,7,257.5
6959,2026-05-09,mobile,email,Hamburg,3,24,49.7
6960,2026-01-02,desktop,paid_search,Hamburg,1,16,117.6
6961,2026-08-11,desktop,direct,Berlin,1,10,145.6
6962,2026-07-03,mobile,affiliate,Salzburg,1,4,160.5
6963,2026-05-30,mobile,direct,Barcelona,4,6,50.2
6964,2026-03-29,desktop,direct,Salzburg,4,18,37.0
6965,2026-08-09,desktop,affiliate,Zurich,2,9,192.3
6966,2026-04-13,desktop,organic_search,Amsterdam,5,6,89.2
6967,2026-01-19,mobile,affiliate,Vienna,4,20,184.6
6968,2026-08-30,mobile,organic_search,Barcelona,3,20,376.3
6969,2026-05-10,tablet,organic_search,Zurich,1,4,67.0
6970,2026-05-23,mobile,paid_search,Frankfurt,1,10,248.6
6971,2026-06-15,mobile,email,Rome,2,23,84.2
6972,2026-02-09,tablet,paid_search,Salzburg,2,5,36.4
6973,2026-01-09,mobile,organic_search,Frankfurt,5,18,70.4
6974,2026-04-21,desktop,organic_search,Cologne,5,11,241.2
6975,2026-07-29,mobile,paid_search,Vienna,7,16,232.0
6976,2026-08-29,mobile,affiliate,Salzburg,1,16,118.9
6977,2026-03-04,desktop,direct,Salzburg,7,6,142.5
6978,2026-08-27,mobile,paid_search,Zurich,6,18,87.5
6979,2026-07-29,desktop,organic_search,Amsterdam,1,14,314.6
6980,2026-07-17,desktop,affiliate,Barcelona,4,10,91.2
6981,2026-03-09,mobile,organic_search,Vienna,5,3,176.0
6982,2026-06-27,desktop,organic_search,Rome,1,24,63.3
6983,2026-08-26,mobile,organic_search,Amsterdam,7,15,107.7
6984,2026-05-21,mobile,paid_search,Vienna,5,10,8.9
6985,2026-08-03,mobile,email,Cologne,3,9,84.5
6986,2026-03-08,mobile,direct,Berlin,3,10,134.6
6987,2026-07-27,desktop,paid_search,Munich,6,14,156.6
6988,2026-02-13,tablet,direct,Zurich,5,23,176.1
6989,2026-06-16,desktop,direct,Berlin,1,10,126.1
6990,2026-03-29,mobile,organic_search,Berlin,5,21,137.5
6991,2026-04-08,mobile,paid_search,Berlin,7,12,111.9
6992,2026-06-27,desktop,organic_search,Amsterdam,7,14,206.7
6993,2026-04-21,mobile,email,Berlin,5,15,126.6
6994,2026-07-24,desktop,email,Rome,4,22,190.0
6995,2026-05-23,mobile,email,Paris,5,23,41.5
6996,2026-05-05,mobile,direct,Barcelona,2,15,142.5
6997,2026-03-06,mobile,paid_search,Barcelona,5,24,91.1
6998,2026-06-06,mobile,paid_search,Salzburg,6,12,17.9
6999,2026-03-04,mobile,email,Salzburg,7,16,25.1
7000,2026-07-01,mobile,direct,Hamburg,5,22,33.6
7001,2026-04-28,mobile,email,Cologne,3,6,92.1
7002,2026-05-09,mobile,organic_search,Hamburg,2,19,68.4
7003,2026-05-08,mobile,paid_search,Amsterdam,2,4,170.6
7004,2026-01-11,mobile,email,Barcelona,2,4,202.8
7005,2026-07-12,mobile,paid_search,Paris,4,24,117.8
7006,2026-08-29,desktop,paid_search,Vienna,4,4,239.2
7007,2026-06-30,mobile,paid_search,Frankfurt,7,16,70.3
7008,2026-02-14,mobile,organic_search,Munich,5,17,132.7
7009,2026-06-01,desktop,email,Frankfurt,7,16,64.1
7010,2026-02-08,mobile,direct,Salzburg,7,5,141.7
7011,2026-06-08,mobile,affiliate,Rome,1,3,176.2
7012,2026-04-18,mobile,organic_search,Berlin,2,3,196.9
7013,2026-07-30,mobile,organic_search,Frankfurt,1,23,107.7
7014,2026-05-21,mobile,paid_search,Barcelona,5,19,57.9
7015,2026-01-15,desktop,organic_search,Rome,6,6,100.2
7016,2026-07-30,mobile,direct,Zurich,7,13,128.3
7017,2026-05-19,mobile,paid_search,Hamburg,5,14,67.8
7018,2026-08-03,desktop,organic_search,Salzburg,2,11,191.5
