click_id,session_id,hotel_id,provider_name,list_position
2814,7383,199,Booking.com,2
2815,7385,92,Agoda,8
2816,7386,209,HRS,12
2817,7390,96,Hotels.com,11
2818,7391,21,Booking.com,14
2819,7394,161,Expedia,6
2820,7406,152,Agoda,5
2821,7408,176,Agoda,9
2822,7411,201,Hotels.com,19
2823,7413,2,Hotels.com,1
2824,7416,149,Expedia,12
2825,7417,38,HRS,12
2826,7419,116,Booking.com,14
2827,7423,160,Expedia,11
2828,7425,149,Hotels.com,18
2829,7433,132,Hotels.com,4
2830,7437,29,Agoda,19
2831,7439,84,Hotels.com,1
2832,7440,164,Agoda,1
2833,7442,174,HRS,17
2834,7445,89,Hotels.com,2
2835,7447,7,Expedia,3
2836,7449,34,HRS,3
2837,7454,211,HRS,14
2838,7456,208,Agoda,18
2839,7459,132,Agoda,2
2840,7460,111,Expedia,16
2841,7462,177,HRS,10
2842,7463,14,Hotels.com,6
2843,7467,174,Hotels.com,13
2844,7472,29,Booking.com,9
2845,7475,25,Expedia,17
2846,7478,24,Expedia,4
2847,7485,165,Booking.com,19
2848,7487,34,Hotels.com,18
2849,7491,66,Hotels.com,14
2850,7492,30,Booking.com,7
2851,7493,136,HRS,3
2852,7497,154,Expedia,1
2853,7499,168,Expedia,6
2854,7500,131,HRS,1
2855,7503,65,Expedia,9
2856,7504,23,Agoda,13
2857,7507,39,HRS,6
2858,7509,218,HRS,8
2859,7515,81,Agoda,11
2860,7517,57,Agoda,11
2861,7520,132,Booking.com,4
2862,7525,177,Expedia,6
2863,7526,132,Hotels.com,11
2864,7527,158,HRS,8
2865,7529,210,Hotels.com,16
2866,7533,21,Expedia,3
2867,7534,165,Hotels.com,8
2868,7535,142,Agoda,9
2869,7538,65,Agoda,17
2870,7540,18,Expedia,14
2871,7542,47,Booking.com,10
2872,7543,186,HRS,1
2873,7544,163,Agoda,14
2874,7554,82,HRS,2
2875,7556,74,Booking.com,11
2876,7561,89,Expedia,10
2877,7565,161,Hotels.com,17
2878,7566,32,Hotels.com,15
2879,7567,32,Hotels.com,14
2880,7571,75,Booking.com,1
2881,7572,149,Agoda,2
2882,7573,57,HRS,13
2883,7574,183,HRS,19
2884,7577,35,Agoda,14
2885,7578,135,Expedia,17
2886,7580,47,Agoda,19
2887,7584,148,Hotels.com,12
2888,7585,117,Agoda,18
2889,7586,19,Hotels.com,17
2890,7593,85,HRS,3
2891,7595,114,HRS,6
2892,7596,87,Hotels.com,4
2893,7599,220,Hotels.com,12
2894,7600,191,Agoda,5
2895,7602,85,Booking.com,17
2896,7605,198,Expedia,13
2897,7607,119,Hotels.com,12
2898,7610,84,Booking.com,9
2899,7613,199,HRS,4
2900,7614,208,Expedia,13
2901,7617,106,HRS,19
2902,7620,169,Hotels.com,17
2903,7621,195,Agoda,15
2904,7630,45,Booking.com,13
2905,7633,73,Expedia,4
2906,7634,163,Booking.com,10
2907,7635,49,HRS,6
2908,7637,109,Hotels.com,7
2909,7641,177,HRS,5
2910,7642,70,Expedia,14
2911,7644,174,Expedia,14
2912,7646,116,Hotels.com,6
2913,7648,100,Expedia,18
2914,7649,70,Booking.com,11
2915,7652,58,Agoda,11
2916,7656,116,Agoda,10
2917,7657,83,Agoda,11
2918,7659,125,Agoda,7
2919,7661,92,Expedia,8
2920,7664,176,Agoda,8
2921,7665,219,Booking.com,9
2922,7667,191,Agoda,5
2923,7672,178,Expedia,18
2924,7673,95,Hotels.com,18
2925,7675,18,Booking.com,9
2926,7680,46,Expedia,4
2927,7682,83,HRS,17
2928,7683,179,HRS,6
2929,7684,78,Expedia,17
2930,7688,47,Agoda,8
2931,7692,19,Hotels.com,12
2932,7696,20,Hotels.com,3
2933,7701,57,Expedia,9
2934,7703,5,HRS,11
2935,7706,188,Booking.com,3
2936,7709,102,Hotels.com,12
2937,7711,145,HRS,16
2938,7712,107,Expedia,4
2939,7714,10,Expedia,17
2940,7717,151,HRS,18
2941,7718,187,HRS,6
2942,7723,44,Booking.com,2
2943,7724,196,Booking.com,13
2944,7725,198,Hotels.com,8
2945,7727,50,Agoda,11
2946,7728,217,Hotels.com,18
2947,7729,19,Agoda,11
2948,7730,211,Booking.com,10
2949,7736,178,Expedia,11
2950,7737,190,HRS,19
2951,7738,44,Agoda,10
2952,7740,87,Hotels.com,2
2953,7741,201,Agoda,17
2954,7744,97,Booking.com,19
2955,7748,182,Hotels.com,5
2956,7749,41,Booking.com,1
2957,7753,26,HRS,11
2958,7754,69,Hotels.com,7
2959,7760,73,HRS,19
2960,7761,117,HRS,18
2961,7762,37,Expedia,19
2962,7768,82,HRS,8
2963,7769,73,Booking.com,9
2964,7777,121,Expedia,13
2965,7779,26,Expedia,2
2966,7780,176,Hotels.com,15
2967,7781,208,HRS,7
2968,7783,196,HRS,2
2969,7784,151,Agoda,12
2970,7788,142,Booking.com,15
2971,7789,192,Hotels.com,10
2972,7793,101,Expedia,2
2973,7794,82,HRS,1
2974,7795,145,HRS,11
2975,7796,205,Booking.com,4
2976,7798,53,Expedia,11
2977,7804,65,Booking.com,10
2978,7806,40,Agoda,17
2979,7811,140,HRS,10
2980,7813,115,Agoda,3
2981,7818,75,Booking.com,14
2982,7823,22,Booking.com,11
2983,7826,172,Expedia,9
2984,7827,146,HRS,14
2985,7830,76,Expedia,5
2986,7832,180,HRS,19
2987,7836,178,Expedia,2
2988,7839,171,Agoda,7
2989,7840,75,Agoda,15
2990,7841,160,HRS,11
2991,7845,62,Agoda,4
2992,7846,186,HRS,15
2993,7848,27,Agoda,14
2994,7850,172,Agoda,12
2995,7851,4,HRS,15
2996,7855,146,HRS,9
2997,7857,126,Agoda,10
2998,7860,116,HRS,13
2999,7861,165,Expedia,1
3000,7865,201,Booking.com,7
3001,7867,135,Booking.com,12
3002,7872,136,Agoda,6
3003,7878,86,Agoda,13
3004,7879,181,Booking.com,16
3005,7880,205,Hotels.com,10
3006,7882,17,Agoda,18
3007,7883,108,Hotels.com,14
3008,7887,76,Agoda,8
3009,7889,22,Booking.com,14
3010,7890,54,Agoda,2
3011,7891,117,Agoda,16
3012,7893,117,Agoda,11
3013,7895,51,Booking.com,19
3014,7897,71,Expedia,6
3015,7898,140,HRS,13
3016,7899,73,Expedia,8
3017,7903,63,HRS,5
3018,7904,150,Booking.com,15
3019,7905,215,Agoda,18
3020,7908,24,Booking.com,13
3021,7912,209,Hotels.com,14
3022,7914,133,HRS,7
3023,7915,10,Agoda,13
3024,7917,169,Booking.com,8
3025,7918,106,Agoda,1
3026,7920,189,HRS,11
3027,7922,177,Expedia,6
3028,7925,209,Booking.com,2
3029,7929,34,HRS,13
3030,7931,155,Booking.com,16
3031,7935,35,Agoda,18
3032,7936,12,Hotels.com,14
3033,7941,55,Hotels.com,14
3034,7942,217,Booking.com,18
3035,7944,37,Hotels.com,4
3036,7946,153,Hotels.com,4
3037,7947,21,Hotels.com,13
3038,7952,87,Agoda,12
3039,7954,159,Agoda,17
3040,7956,4,Hotels.com,14
3041,7958,124,HRS,12
3042,7959,121,Agoda,4
3043,7960,175,HRS,3
3044,7961,166,Booking.com,2
3045,7964,15,Agoda,3
3046,7965,149,Expedia,14
3047,7966,181,HRS,2
3048,7970,59,Expedia,5
3049,7972,8,HRS,1
3050,7973,74,Hotels.com,18
3051,7975,149,Hotels.com,17
3052,7982,214,Hotels.com,4
3053,7985,38,Expedia,14
3054,7989,189,Expedia,18
3055,7991,215,Agoda,11
3056,7995,206,HRS,17
3057,7997,186,Booking.com,1
3058,8000,180,Expedia,18
3059,8005,36,Hotels.com,10
3060,8007,154,Booking.com,14
3061,8013,48,Booking.com,17
3062,8014,170,Booking.com,14
3063,8017,13,Expedia,5
3064,8019,76,HRS,15
3065,8023,158,Agoda,18
3066,8026,185,Hotels.com,1
3067,8027,70,Expedia,10
3068,8031,23,Booking.com,16
3069,8036,169,Expedia,10
3070,8037,213,Booking.com,14
3071,8039,201,HRS,17
3072,8040,89,Expedia,16
3073,8044,81,Hotels.com,11
3074,8046,94,Booking.com,8
3075,8048,103,HRS,9
3076,8052,170,Hotels.com,10
3077,8054,204,Agoda,13
3078,8057,104,Hotels.com,2
3079,8060,189,Expedia,15
3080,8062,62,HRS,4
3081,8063,202,Expedia,9
3082,8067,137,Expedia,1
3083,8069,54,Agoda,9
3084,8070,91,Booking.com,9
3085,8072,35,Hotels.com,18
3086,8074,183,HRS,16
3087,8076,74,Booking.com,19
3088,8077,138,Booking.com,19
3089,8079,186,Booking.com,13
3090,8080,211,Hotels.com,8
3091,8082,220,Agoda,2
3092,8084,140,Expedia,5
3093,8087,135,Hotels.com,16
3094,8090,197,Agoda,14
3095,8092,121,Agoda,1
3096,8094,117,Agoda,4
3097,8095,18,HRS,11
3098,8100,195,Booking.com,6
3099,8103,203,HRS,10
3100,8105,189,Expedia,16
3101,8113,57,Hotels.com,7
3102,8114,143,HRS,6
3103,8120,126,Booking.com,12
3104,8128,82,HRS,1
3105,8134,215,Expedia,3
3106,8138,53,HRS,15
3107,8139,83,Expedia,8
3108,8145,155,Hotels.com,15
3109,8147,74,Booking.com,6
3110,8148,34,Agoda,6
3111,8152,214,Expedia,3
3112,8153,94,Expedia,18
3113,8162,122,Expedia,5
3114,8163,171,Expedia,9
3115,8170,20,HRS,12
3116,8176,108,HRS,3
3117,8178,1,HRS,13
3118,8179,196,HRS,19
3119,8180,29,Expedia,1
3120,8181,205,Booking.com,12
3121,8182,83,Agoda,6
3122,8183,218,Agoda,16
3123,8186,142,HRS,1
3124,8189,54,HRS,11
3125,8191,149,HRS,2
3126,8193,111,Booking.com,1
3127,8194,130,Booking.com,8
3128,8195,78,Booking.com,12
3129,8196,108,Booking.com,8
3130,8201,189,Agoda,3
3131,8202,114,HRS,11
3132,8203,131,Expedia,9
3133,8213,18,Expedia,1
3134,8214,92,Hotels.com,12
3135,8219,118,Booking.com,2
3136,8220,168,Hotels.com,3
3137,8221,49,Booking.com,9
3138,8227,105,Expedia,4
3139,8228,8,Booking.com,17
3140,8230,160,Expedia,9
3141,8232,23,Agoda,4
3142,8233,219,Booking.com,19
3143,8239,119,Agoda,3
3144,8242,11,Agoda,10
3145,8243,44,Agoda,11
3146,8249,97,Hotels.com,15
3147,8252,125,Expedia,15
3148,8255,160,Booking.com,4
3149,8258,194,Agoda,12
3150,8261,31,Hotels.com,15
3151,8262,59,HRS,3
3152,8263,92,Hotels.com,19
3153,8265,214,HRS,2
3154,8266,199,HRS,14
3155,8267,6,Booking.com,2
3156,8269,128,Agoda,18
3157,8271,64,HRS,17
3158,8273,218,Booking.com,3
3159,8276,48,Booking.com,2
3160,8277,178,Expedia,3
3161,8279,118,Hotels.com,3
3162,8283,82,Booking.com,18
3163,8288,124,Agoda,13
3164,8291,151,Agoda,14
3165,8293,60,Expedia,11
3166,8294,75,Agoda,10
3167,8295,32,Hotels.com,14
3168,8297,52,Expedia,8
3169,8298,218,HRS,2
3170,8300,160,Hotels.com,11
3171,8302,69,Agoda,4
3172,8303,114,Expedia,13
3173,8304,5,HRS,19
3174,8306,20,HRS,8
3175,8310,151,Booking.com,14
3176,8313,85,Expedia,14
3177,8315,4,Hotels.com,13
3178,8320,202,Expedia,5
3179,8331,35,HRS,2
3180,8332,68,Hotels.com,19
3181,8334,85,Hotels.com,7
3182,8339,110,Booking.com,19
3183,8340,1,HRS,13
3184,8341,12,Booking.com,7
3185,8342,24,Agoda,12
3186,8343,103,Hotels.com,17
3187,8344,179,Hotels.com,18
3188,8345,13,Booking.com,16
3189,8346,187,HRS,13
3190,8348,2,HRS,16
3191,8350,16,HRS,6
3192,8352,204,Agoda,6
3193,8354,161,Booking.com,2
3194,8356,69,Expedia,8
3195,8359,66,Booking.com,9
3196,8362,107,Expedia,1
3197,8364,172,HRS,12
3198,8365,204,HRS,9
3199,8367,14,Booking.com,7
3200,8371,183,Booking.com,12
3201,8374,85,Hotels.com,4
3202,8376,37,Hotels.com,7
3203,8378,14,Agoda,16
3204,8379,12,HRS,4
3205,8380,121,HRS,12
3206,8382,114,Agoda,14
3207,8384,160,HRS,13
3208,8385,191,HRS,10
3209,8386,82,Agoda,11
3210,8389,169,Hotels.com,13
3211,8391,59,Hotels.com,10
3212,8392,44,Expedia,18
3213,8393,145,Agoda,15
3214,8395,199,Expedia,15
3215,8396,69,Expedia,7
3216,8399,13,HRS,10
3217,8401,4,HRS,6
3218,8404,145,Booking.com,6
3219,8407,42,Hotels.com,17
3220,8408,142,Hotels.com,8
3221,8409,104,Booking.com,17
3222,8411,89,HRS,8
3223,8413,175,Expedia,7
3224,8415,34,Hotels.com,4
3225,8418,92,HRS,11
3226,8419,45,HRS,1
3227,8420,70,Booking.com,5
3228,8423,216,HRS,11
3229,8424,63,Expedia,12
3230,8425,195,HRS,8
3231,8426,186,Booking.com,12
3232,8427,106,Hotels.com,17
3233,8429,86,Expedia,3
3234,8430,218,Hotels.com,2
3235,8431,169,Booking.com,6
3236,8432,23,Agoda,6
3237,8441,132,HRS,4
3238,8449,13,Expedia,2
3239,8450,37,HRS,4
3240,8451,109,Agoda,17
3241,8452,142,Agoda,13
3242,8454,108,Hotels.com,10
3243,8455,212,HRS,11
3244,8456,51,Expedia,2
3245,8457,158,Booking.com,12
3246,8461,70,Agoda,17
3247,8462,108,HRS,17
3248,8465,60,HRS,12
3249,8467,197,Hotels.com,2
3250,8469,130,Expedia,2
3251,8473,50,Hotels.com,12
3252,8477,92,Hotels.com,2
3253,8478,76,Booking.com,9
3254,8479,64,HRS,14
3255,8480,153,Agoda,14
3256,8481,34,HRS,9
3257,8489,25,Hotels.com,2
3258,8491,59,Agoda,13
3259,8492,45,HRS,12
3260,8496,131,Hotels.com,12
3261,8499,188,Booking.com,18
3262,8502,72,Expedia,16
3263,8503,84,Expedia,6
3264,8504,157,HRS,17
3265,8506,10,Agoda,15
3266,8507,152,Hotels.com,14
3267,8511,27,Agoda,7
3268,8512,160,Hotels.com,6
3269,8513,189,Agoda,11
3270,8514,25,HRS,3
3271,8517,213,Booking.com,18
3272,8518,94,HRS,3
3273,8521,49,Booking.com,11
3274,8522,75,HRS,16
3275,8523,30,Agoda,4
3276,8525,89,Booking.com,10
3277,8528,161,HRS,17
3278,8529,53,Booking.com,10
3279,8530,130,Booking.com,14
3280,8533,120,Booking.com,6
3281,8537,185,HRS,10
3282,8541,183,Hotels.com,1
3283,8546,186,Booking.com,5
3284,8547,39,Hotels.com,5
3285,8556,117,Hotels.com,12
3286,8557,155,Hotels.com,13
3287,8561,171,Expedia,9
3288,8562,161,Booking.com,16
3289,8563,138,Expedia,7
3290,8564,80,Agoda,13
3291,8567,62,Expedia,8
3292,8568,87,Booking.com,11
3293,8571,205,HRS,3
3294,8575,157,Booking.com,16
3295,8576,149,Hotels.com,19
3296,8577,213,HRS,11
3297,8591,45,HRS,19
3298,8592,162,HRS,12
3299,8593,62,Expedia,19
3300,8595,195,Agoda,15
3301,8596,179,Agoda,12
3302,8598,153,Booking.com,17
3303,8605,217,Hotels.com,2
3304,8608,210,Hotels.com,1
3305,8609,19,HRS,16
3306,8612,56,Expedia,6
3307,8614,184,Agoda,1
3308,8616,69,Expedia,19
3309,8621,32,Agoda,4
3310,8622,111,Expedia,2
3311,8623,96,Hotels.com,13
3312,8625,133,Hotels.com,17
3313,8630,128,Booking.com,16
3314,8632,172,Agoda,12
3315,8638,3,Hotels.com,2
3316,8639,100,Hotels.com,3
3317,8640,135,Booking.com,14
3318,8644,39,Booking.com,9
3319,8648,15,Hotels.com,3
3320,8649,45,Agoda,18
3321,8652,7,Agoda,19
3322,8653,12,Booking.com,11
3323,8655,151,Hotels.com,19
3324,8660,19,Booking.com,1
3325,8670,212,Booking.com,11
3326,8672,15,Booking.com,18
3327,8674,84,Expedia,6
3328,8675,158,Agoda,7
3329,8686,78,Expedia,1
3330,8691,66,Hotels.com,4
3331,8696,110,Hotels.com,16
3332,8697,128,HRS,10
3333,8699,131,Booking.com,7
3334,8700,6,Expedia,17
3335,8701,113,Booking.com,2
3336,8702,73,HRS,15
3337,8703,147,HRS,14
3338,8705,129,Hotels.com,15
3339,8706,26,Expedia,10
3340,8708,155,Agoda,9
3341,8710,154,Expedia,8
3342,8713,48,HRS,6
3343,8715,24,Hotels.com,18
3344,8717,158,HRS,16
3345,8724,149,Hotels.com,14
3346,8729,86,Agoda,16
3347,8730,95,Expedia,13
3348,8731,143,Expedia,9
3349,8732,39,Agoda,14
3350,8737,135,Hotels.com,1
3351,8746,99,Expedia,9
3352,8747,117,Expedia,17
3353,8755,207,Agoda,18
3354,8758,132,HRS,6
3355,8761,158,Expedia,2
3356,8763,82,Booking.com,16
3357,8764,36,Agoda,7
3358,8765,22,Hotels.com,7
3359,8767,55,Agoda,16
3360,8768,69,Hotels.com,19
3361,8771,93,HRS,8
3362,8772,112,Hotels.com,4
3363,8778,6,HRS,10
3364,8784,199,Agoda,9
3365,8786,161,HRS,11
3366,8787,142,Hotels.com,14
3367,8788,185,HRS,7
3368,8792,20,Hotels.com,19
3369,8794,125,Expedia,10
3370,8796,128,Expedia,4
3371,8797,18,Hotels.com,8
3372,8799,171,HRS,1
3373,8801,142,HRS,18
3374,8802,177,Hotels.com,11
3375,8805,96,Expedia,18
3376,8806,137,Hotels.com,10
3377,8808,176,Expedia,8
3378,8809,109,HRS,13
3379,8810,212,Expedia,4
3380,8811,33,Expedia,4
3381,8813,216,HRS,13
3382,8815,97,HRS,4
3383,8817,14,Hotels.com,5
3384,8819,181,Agoda,16
3385,8824,166,Expedia,3
3386,8827,212,HRS,6
3387,8830,218,Hotels.com,13
3388,8832,218,Hotels.com,16
3389,8835,21,Booking.com,5
3390,8836,115,Agoda,9
3391,8840,60,Agoda,8
3392,8842,34,HRS,8
3393,8848,220,Agoda,2
3394,8849,92,Agoda,7
3395,8850,15,Hotels.com,14
3396,8851,189,Hotels.com,8
3397,8852,161,Expedia,13
3398,8854,125,Expedia,13
3399,8855,114,HRS,12
3400,8858,106,Expedia,9
3401,8859,121,HRS,17
3402,8863,82,HRS,15
3403,8864,38,Agoda,13
3404,8867,213,Agoda,9
3405,8871,81,Agoda,3
3406,8872,59,Expedia,14
3407,8875,69,Hotels.com,18
3408,8877,30,Expedia,4
3409,8882,3,Booking.com,19
3410,8883,203,Expedia,13
3411,8889,204,Agoda,10
3412,8891,85,HRS,5
3413,8892,47,Agoda,6
3414,8893,53,Booking.com,1
3415,8895,185,Agoda,5
3416,8896,111,Agoda,18
3417,8901,26,Hotels.com,8
3418,8908,101,HRS,16
3419,8909,33,Booking.com,9
3420,8912,21,Agoda,11
3421,8916,82,Booking.com,17
3422,8917,53,Agoda,17
3423,8919,85,Booking.com,13
3424,8921,93,HRS,1
3425,8924,1,Booking.com,1
3426,8929,211,Expedia,19
3427,8932,203,HRS,14
3428,8938,141,Agoda,17
3429,8940,115,HRS,16
3430,8942,219,Hotels.com,5
3431,8943,101,Booking.com,4
3432,8948,2,Expedia,11
3433,8949,157,Agoda,10
3434,8950,4,Agoda,2
3435,8960,7,Booking.com,6
3436,8961,163,Agoda,3
3437,8962,220,Hotels.com,11
3438,8964,194,HRS,4
3439,8965,64,Expedia,3
3440,8967,209,Hotels.com,4
3441,8969,206,Booking.com,3
3442,8975,209,HRS,5
3443,8978,166,Agoda,1
3444,8985,39,HRS,2
3445,8986,89,Agoda,12
3446,8988,189,Agoda,5
3447,8989,205,Booking.com,12
3448,8991,15,Expedia,2
3449,8996,87,HRS,16
3450,9000,101,HRS,16
